Country	City	State	Bam	lat	long	loc		""""	","
US	Blackduck	Minnesota	"""Blackduck, Minnesota"","	47.7381	-94.4961	"47.7381, -94.4961"			
US	Kelliher	Minnesota	"""Kelliher, Minnesota"","	47.9272	-94.5382	"47.9272, -94.5382"			
US	Ponemah	Minnesota	"""Ponemah, Minnesota"","	48.0372	-94.917	"48.0372, -94.917"			
US	Puposky	Minnesota	"""Puposky, Minnesota"","	47.7436	-94.9803	"47.7436, -94.9803"			
US	Redby	Minnesota	"""Redby, Minnesota"","	47.8689	-94.9404	"47.8689, -94.9404"			
US	Redlake	Minnesota	"""Redlake, Minnesota"","	47.8654	-95.0643	"47.8654, -95.0643"			
US	Saum	Minnesota	"""Saum, Minnesota"","	47.9748	-94.6447	"47.9748, -94.6447"			
US	Solway	Minnesota	"""Solway, Minnesota"","	47.548	-95.1205	"47.548, -95.1205"			
US	Tenstrike	Minnesota	"""Tenstrike, Minnesota"","	47.6611	-94.6824	"47.6611, -94.6824"			
US	Waskish	Minnesota	"""Waskish, Minnesota"","	48.177	-94.5037	"48.177, -94.5037"			
US	Rice	Minnesota	"""Rice, Minnesota"","	45.7364	-94.1658	"45.7364, -94.1658"			
US	Sauk Rapids	Minnesota	"""Sauk Rapids, Minnesota"","	45.604	-94.1591	"45.604, -94.1591"			
US	Beardsley	Minnesota	"""Beardsley, Minnesota"","	45.5539	-96.706	"45.5539, -96.706"			
US	Correll	Minnesota	"""Correll, Minnesota"","	45.2907	-96.1753	"45.2907, -96.1753"			
US	Good Thunder	Minnesota	"""Good Thunder, Minnesota"","	43.9952	-94.0677	"43.9952, -94.0677"			
US	Lake Crystal	Minnesota	"""Lake Crystal, Minnesota"","	44.1202	-94.2184	"44.1202, -94.2184"			
US	Madison Lake	Minnesota	"""Madison Lake, Minnesota"","	44.2221	-93.8289	"44.2221, -93.8289"			
US	Pemberton	Minnesota	"""Pemberton, Minnesota"","	44.0077	-93.7833	"44.0077, -93.7833"			
US	Vernon Center	Minnesota	"""Vernon Center, Minnesota"","	43.9706	-94.2142	"43.9706, -94.2142"			
US	Comfrey	Minnesota	"""Comfrey, Minnesota"","	44.1111	-94.9134	"44.1111, -94.9134"			
US	Essig	Minnesota	"""Essig, Minnesota"","	44.3258	-94.6052	"44.3258, -94.6052"			
US	Hanska	Minnesota	"""Hanska, Minnesota"","	44.1527	-94.4933	"44.1527, -94.4933"			
US	New Ulm	Minnesota	"""New Ulm, Minnesota"","	44.3044	-94.4644	"44.3044, -94.4644"			
US	Searles	Minnesota	"""Searles, Minnesota"","	44.3029	-94.7388	"44.3029, -94.7388"			
US	Sleepy Eye	Minnesota	"""Sleepy Eye, Minnesota"","	44.2821	-94.7273	"44.2821, -94.7273"			
US	Evan	Minnesota	"""Evan, Minnesota"","	44.3511	-94.817	"44.3511, -94.817"			
US	Cloquet	Minnesota	"""Cloquet, Minnesota"","	46.7546	-92.5408	"46.7546, -92.5408"			
US	Esko	Minnesota	"""Esko, Minnesota"","	46.7126	-92.3569	"46.7126, -92.3569"			
US	Kettle River	Minnesota	"""Kettle River, Minnesota"","	46.5029	-92.9047	"46.5029, -92.9047"			
US	Moose Lake	Minnesota	"""Moose Lake, Minnesota"","	46.4472	-92.7466	"46.4472, -92.7466"			
US	Wrenshall	Minnesota	"""Wrenshall, Minnesota"","	46.5921	-92.3718	"46.5921, -92.3718"			
US	Chanhassen	Minnesota	"""Chanhassen, Minnesota"","	44.8679	-93.5359	"44.8679, -93.5359"			
US	Chaska	Minnesota	"""Chaska, Minnesota"","	44.8061	-93.6083	"44.8061, -93.6083"			
US	Cologne	Minnesota	"""Cologne, Minnesota"","	44.7646	-93.7982	"44.7646, -93.7982"			
US	New Germany	Minnesota	"""New Germany, Minnesota"","	44.8994	-93.9701	"44.8994, -93.9701"			
US	Waconia	Minnesota	"""Waconia, Minnesota"","	44.851	-93.7784	"44.851, -93.7784"			
US	Ah Gwah Ching	Minnesota	"""Ah Gwah Ching, Minnesota"","	46.8623	-94.6419	"46.8623, -94.6419"			
US	Backus	Minnesota	"""Backus, Minnesota"","	46.8699	-94.3959	"46.8699, -94.3959"			
US	Hackensack	Minnesota	"""Hackensack, Minnesota"","	46.9884	-94.5033	"46.9884, -94.5033"			
US	Pillager	Minnesota	"""Pillager, Minnesota"","	46.3607	-94.4895	"46.3607, -94.4895"			
US	Pine River	Minnesota	"""Pine River, Minnesota"","	46.6938	-94.4477	"46.6938, -94.4477"			
US	Whipholt	Minnesota	"""Whipholt, Minnesota"","	47.0262	-94.346	"47.0262, -94.346"			
US	Bena	Minnesota	"""Bena, Minnesota"","	47.3477	-94.2519	"47.3477, -94.2519"			
US	Boy River	Minnesota	"""Boy River, Minnesota"","	47.1806	-94.1085	"47.1806, -94.1085"			
US	Cass Lake	Minnesota	"""Cass Lake, Minnesota"","	47.3516	-94.6119	"47.3516, -94.6119"			
US	Federal Dam	Minnesota	"""Federal Dam, Minnesota"","	47.2069	-94.2575	"47.2069, -94.2575"			
US	Outing	Minnesota	"""Outing, Minnesota"","	46.8375	-93.9443	"46.8375, -93.9443"			
US	Pitt	Minnesota	"""Pitt, Minnesota"","	48.783	-94.7283	"48.783, -94.7283"			
US	Remer	Minnesota	"""Remer, Minnesota"","	47.0874	-93.9196	"47.0874, -93.9196"			
US	Clara City	Minnesota	"""Clara City, Minnesota"","	44.9639	-95.3499	"44.9639, -95.3499"			
US	Montevideo	Minnesota	"""Montevideo, Minnesota"","	44.9688	-95.6765	"44.9688, -95.6765"			
US	Almelund	Minnesota	"""Almelund, Minnesota"","	45.5134	-92.8942	"45.5134, -92.8942"			
US	Center City	Minnesota	"""Center City, Minnesota"","	45.4482	-92.7894	"45.4482, -92.7894"			
US	Chisago City	Minnesota	"""Chisago City, Minnesota"","	45.3611	-92.8921	"45.3611, -92.8921"			
US	Lindstrom	Minnesota	"""Lindstrom, Minnesota"","	45.3873	-92.8421	"45.3873, -92.8421"			
US	Rush City	Minnesota	"""Rush City, Minnesota"","	45.6845	-92.9979	"45.6845, -92.9979"			
US	Shafer	Minnesota	"""Shafer, Minnesota"","	45.3576	-92.7609	"45.3576, -92.7609"			
US	Stacy	Minnesota	"""Stacy, Minnesota"","	45.5134	-92.8942	"45.5134, -92.8942"			
US	Taylors Falls	Minnesota	"""Taylors Falls, Minnesota"","	45.4576	-92.733	"45.4576, -92.733"			
US	Dilworth	Minnesota	"""Dilworth, Minnesota"","	46.8782	-96.7022	"46.8782, -96.7022"			
US	Hawley	Minnesota	"""Hawley, Minnesota"","	46.9777	-96.4092	"46.9777, -96.4092"			
US	Hitterdal	Minnesota	"""Hitterdal, Minnesota"","	47.0014	-96.2888	"47.0014, -96.2888"			
US	Sabin	Minnesota	"""Sabin, Minnesota"","	46.7703	-96.5985	"46.7703, -96.5985"			
US	Ulen	Minnesota	"""Ulen, Minnesota"","	47.0903	-96.2824	"47.0903, -96.2824"			
US	Lake Itasca	Minnesota	"""Lake Itasca, Minnesota"","	47.2351	-95.2647	"47.2351, -95.2647"			
US	Clearbrook	Minnesota	"""Clearbrook, Minnesota"","	47.7146	-95.3752	"47.7146, -95.3752"			
US	Gonvick	Minnesota	"""Gonvick, Minnesota"","	47.749	-95.499	"47.749, -95.499"			
US	Shevlin	Minnesota	"""Shevlin, Minnesota"","	47.5004	-95.245	"47.5004, -95.245"			
US	Grand Portage	Minnesota	"""Grand Portage, Minnesota"","	47.9591	-89.6989	"47.9591, -89.6989"			
US	Hovland	Minnesota	"""Hovland, Minnesota"","	47.8342	-90.0476	"47.8342, -90.0476"			
US	Lutsen	Minnesota	"""Lutsen, Minnesota"","	47.6831	-90.6381	"47.6831, -90.6381"			
US	Schroeder	Minnesota	"""Schroeder, Minnesota"","	47.5422	-90.9338	"47.5422, -90.9338"			
US	Tofte	Minnesota	"""Tofte, Minnesota"","	47.7608	-90.7831	"47.7608, -90.7831"			
US	Bingham Lake	Minnesota	"""Bingham Lake, Minnesota"","	43.8942	-95.0457	"43.8942, -95.0457"			
US	Delft	Minnesota	"""Delft, Minnesota"","	43.9785	-95.0472	"43.9785, -95.0472"			
US	Jeffers	Minnesota	"""Jeffers, Minnesota"","	44.0737	-95.1547	"44.0737, -95.1547"			
US	Mountain Lake	Minnesota	"""Mountain Lake, Minnesota"","	43.939	-94.9273	"43.939, -94.9273"			
US	Storden	Minnesota	"""Storden, Minnesota"","	44.0524	-95.3019	"44.0524, -95.3019"			
US	Brainerd	Minnesota	"""Brainerd, Minnesota"","	46.3502	-94.1	"46.3502, -94.1"			
US	Crosby	Minnesota	"""Crosby, Minnesota"","	46.5091	-93.9874	"46.5091, -93.9874"			
US	Crosslake	Minnesota	"""Crosslake, Minnesota"","	46.6773	-94.1128	"46.6773, -94.1128"			
US	Deerwood	Minnesota	"""Deerwood, Minnesota"","	46.4446	-93.8849	"46.4446, -93.8849"			
US	Emily	Minnesota	"""Emily, Minnesota"","	46.7478	-93.9484	"46.7478, -93.9484"			
US	Fifty Lakes	Minnesota	"""Fifty Lakes, Minnesota"","	46.747	-94.0656	"46.747, -94.0656"			
US	Fort Ripley	Minnesota	"""Fort Ripley, Minnesota"","	46.2099	-94.2527	"46.2099, -94.2527"			
US	Ironton	Minnesota	"""Ironton, Minnesota"","	46.4778	-93.9789	"46.4778, -93.9789"			
US	Lake Hubert	Minnesota	"""Lake Hubert, Minnesota"","	46.4987	-94.2519	"46.4987, -94.2519"			
US	Merrifield	Minnesota	"""Merrifield, Minnesota"","	46.5393	-94.1344	"46.5393, -94.1344"			
US	Nisswa	Minnesota	"""Nisswa, Minnesota"","	46.4929	-94.2976	"46.4929, -94.2976"			
US	Pequot Lakes	Minnesota	"""Pequot Lakes, Minnesota"","	46.6257	-94.2684	"46.6257, -94.2684"			
US	Rosemount	Minnesota	"""Rosemount, Minnesota"","	44.7378	-93.0685	"44.7378, -93.0685"			
US	South Saint Paul	Minnesota	"""South Saint Paul, Minnesota"","	44.8881	-93.046	"44.8881, -93.046"			
US	Inver Grove Heights	Minnesota	"""Inver Grove Heights, Minnesota"","	44.8288	-93.0391	"44.8288, -93.0391"			
US	Burnsville	Minnesota	"""Burnsville, Minnesota"","	44.7307	-93.2921	"44.7307, -93.2921"			
US	Dodge Center	Minnesota	"""Dodge Center, Minnesota"","	44.0325	-92.8554	"44.0325, -92.8554"			
US	Hayfield	Minnesota	"""Hayfield, Minnesota"","	43.8923	-92.8175	"43.8923, -92.8175"			
US	Kasson	Minnesota	"""Kasson, Minnesota"","	44.024	-92.7464	"44.024, -92.7464"			
US	Mantorville	Minnesota	"""Mantorville, Minnesota"","	44.0657	-92.76	"44.0657, -92.76"			
US	West Concord	Minnesota	"""West Concord, Minnesota"","	44.152	-92.8825	"44.152, -92.8825"			
US	Carlos	Minnesota	"""Carlos, Minnesota"","	45.9726	-95.3105	"45.9726, -95.3105"			
US	Holmes City	Minnesota	"""Holmes City, Minnesota"","	45.831	-95.5416	"45.831, -95.5416"			
US	Miltona	Minnesota	"""Miltona, Minnesota"","	46.0545	-95.3258	"46.0545, -95.3258"			
US	Osakis	Minnesota	"""Osakis, Minnesota"","	45.8768	-95.1332	"45.8768, -95.1332"			
US	Blue Earth	Minnesota	"""Blue Earth, Minnesota"","	43.6394	-94.0924	"43.6394, -94.0924"			
US	Bricelyn	Minnesota	"""Bricelyn, Minnesota"","	43.5746	-93.8211	"43.5746, -93.8211"			
US	Frost	Minnesota	"""Frost, Minnesota"","	43.5638	-93.9361	"43.5638, -93.9361"			
US	Kiester	Minnesota	"""Kiester, Minnesota"","	43.5414	-93.7102	"43.5414, -93.7102"			
US	Minnesota Lake	Minnesota	"""Minnesota Lake, Minnesota"","	43.8295	-93.8282	"43.8295, -93.8282"			
US	Walters	Minnesota	"""Walters, Minnesota"","	43.6267	-93.6999	"43.6267, -93.6999"			
US	Mabel	Minnesota	"""Mabel, Minnesota"","	43.5446	-91.7806	"43.5446, -91.7806"			
US	Ostrander	Minnesota	"""Ostrander, Minnesota"","	43.5972	-92.4157	"43.5972, -92.4157"			
US	Rushford	Minnesota	"""Rushford, Minnesota"","	43.8216	-91.7536	"43.8216, -91.7536"			
US	Wykoff	Minnesota	"""Wykoff, Minnesota"","	43.7146	-92.2679	"43.7146, -92.2679"			
US	Albert Lea	Minnesota	"""Albert Lea, Minnesota"","	43.6537	-93.3707	"43.6537, -93.3707"			
US	Clarks Grove	Minnesota	"""Clarks Grove, Minnesota"","	43.763	-93.3232	"43.763, -93.3232"			
US	Conger	Minnesota	"""Conger, Minnesota"","	43.621	-93.5482	"43.621, -93.5482"			
US	Emmons	Minnesota	"""Emmons, Minnesota"","	43.5089	-93.4824	"43.5089, -93.4824"			
US	Freeborn	Minnesota	"""Freeborn, Minnesota"","	43.7838	-93.5254	"43.7838, -93.5254"			
US	Glenville	Minnesota	"""Glenville, Minnesota"","	43.5577	-93.2618	"43.5577, -93.2618"			
US	Hollandale	Minnesota	"""Hollandale, Minnesota"","	43.7528	-93.168	"43.7528, -93.168"			
US	Myrtle	Minnesota	"""Myrtle, Minnesota"","	43.5639	-93.1633	"43.5639, -93.1633"			
US	Cannon Falls	Minnesota	"""Cannon Falls, Minnesota"","	44.496	-92.864	"44.496, -92.864"			
US	Goodhue	Minnesota	"""Goodhue, Minnesota"","	44.4022	-92.5717	"44.4022, -92.5717"			
US	Welch	Minnesota	"""Welch, Minnesota"","	44.603	-92.7263	"44.603, -92.7263"			
US	Kenyon	Minnesota	"""Kenyon, Minnesota"","	44.2552	-93.0197	"44.2552, -93.0197"			
US	Pine Island	Minnesota	"""Pine Island, Minnesota"","	44.211	-92.6613	"44.211, -92.6613"			
US	Wanamingo	Minnesota	"""Wanamingo, Minnesota"","	44.3121	-92.8103	"44.3121, -92.8103"			
US	Zumbrota	Minnesota	"""Zumbrota, Minnesota"","	44.3032	-92.6719	"44.3032, -92.6719"			
US	Herman	Minnesota	"""Herman, Minnesota"","	45.8071	-96.0992	"45.8071, -96.0992"			
US	Barrett	Minnesota	"""Barrett, Minnesota"","	45.8996	-95.8754	"45.8996, -95.8754"			
US	Elbow Lake	Minnesota	"""Elbow Lake, Minnesota"","	45.9953	-95.9671	"45.9953, -95.9671"			
US	Champlin	Minnesota	"""Champlin, Minnesota"","	45.17	-93.3819	"45.17, -93.3819"			
US	Crystal Bay	Minnesota	"""Crystal Bay, Minnesota"","	45.0159	-93.4719	"45.0159, -93.4719"			
US	Excelsior	Minnesota	"""Excelsior, Minnesota"","	44.9007	-93.5791	"44.9007, -93.5791"			
US	Eden Prairie	Minnesota	"""Eden Prairie, Minnesota"","	44.8574	-93.4376	"44.8574, -93.4376"			
US	Minnetonka	Minnesota	"""Minnetonka, Minnesota"","	44.9138	-93.485	"44.9138, -93.485"			
US	Maple Plain	Minnesota	"""Maple Plain, Minnesota"","	44.8483	-93.3987	"44.8483, -93.3987"			
US	Minnetonka Beach	Minnesota	"""Minnetonka Beach, Minnesota"","	44.9402	-93.5927	"44.9402, -93.5927"			
US	Mound	Minnesota	"""Mound, Minnesota"","	44.9382	-93.6561	"44.9382, -93.6561"			
US	Saint Bonifacius	Minnesota	"""Saint Bonifacius, Minnesota"","	44.9041	-93.749	"44.9041, -93.749"			
US	Spring Park	Minnesota	"""Spring Park, Minnesota"","	44.9356	-93.6341	"44.9356, -93.6341"			
US	Wayzata	Minnesota	"""Wayzata, Minnesota"","	44.9847	-93.5422	"44.9847, -93.5422"			
US	Howard Lake	Minnesota	"""Howard Lake, Minnesota"","	45.0159	-93.4719	"45.0159, -93.4719"			
US	Eitzen	Minnesota	"""Eitzen, Minnesota"","	43.5084	-91.4632	"43.5084, -91.4632"			
US	Hokah	Minnesota	"""Hokah, Minnesota"","	43.7509	-91.3455	"43.7509, -91.3455"			
US	La Crescent	Minnesota	"""La Crescent, Minnesota"","	43.8307	-91.3263	"43.8307, -91.3263"			
US	Akeley	Minnesota	"""Akeley, Minnesota"","	47.001	-94.7234	"47.001, -94.7234"			
US	Nevis	Minnesota	"""Nevis, Minnesota"","	46.9319	-94.846	"46.9319, -94.846"			
US	Park Rapids	Minnesota	"""Park Rapids, Minnesota"","	46.9377	-95.0383	"46.9377, -95.0383"			
US	Beroun	Minnesota	"""Beroun, Minnesota"","	45.8283	-92.9705	"45.8283, -92.9705"			
US	Braham	Minnesota	"""Braham, Minnesota"","	45.7175	-93.2037	"45.7175, -93.2037"			
US	Dalbo	Minnesota	"""Dalbo, Minnesota"","	45.6787	-93.4419	"45.6787, -93.4419"			
US	Grandy	Minnesota	"""Grandy, Minnesota"","	45.6422	-93.2011	"45.6422, -93.2011"			
US	Isanti	Minnesota	"""Isanti, Minnesota"","	45.4682	-93.2266	"45.4682, -93.2266"			
US	Stanchfield	Minnesota	"""Stanchfield, Minnesota"","	45.6675	-93.2433	"45.6675, -93.2433"			
US	Bovey	Minnesota	"""Bovey, Minnesota"","	47.2868	-93.3723	"47.2868, -93.3723"			
US	Coleraine	Minnesota	"""Coleraine, Minnesota"","	47.3775	-93.3856	"47.3775, -93.3856"			
US	Keewatin	Minnesota	"""Keewatin, Minnesota"","	47.398	-93.0784	"47.398, -93.0784"			
US	Marble	Minnesota	"""Marble, Minnesota"","	47.3219	-93.2939	"47.3219, -93.2939"			
US	Nashwauk	Minnesota	"""Nashwauk, Minnesota"","	47.42	-93.2168	"47.42, -93.2168"			
US	Pengilly	Minnesota	"""Pengilly, Minnesota"","	47.3151	-93.1937	"47.3151, -93.1937"			
US	Swan River	Minnesota	"""Swan River, Minnesota"","	47.0739	-93.1964	"47.0739, -93.1964"			
US	Taconite	Minnesota	"""Taconite, Minnesota"","	47.3164	-93.3904	"47.3164, -93.3904"			
US	Togo	Minnesota	"""Togo, Minnesota"","	47.7684	-93.2015	"47.7684, -93.2015"			
US	Warba	Minnesota	"""Warba, Minnesota"","	47.1361	-93.2764	"47.1361, -93.2764"			
US	Bigfork	Minnesota	"""Bigfork, Minnesota"","	47.7502	-93.6707	"47.7502, -93.6707"			
US	Bowstring	Minnesota	"""Bowstring, Minnesota"","	47.0878	-93.9214	"47.0878, -93.9214"			
US	Deer River	Minnesota	"""Deer River, Minnesota"","	47.3829	-93.8498	"47.3829, -93.8498"			
US	Talmoon	Minnesota	"""Talmoon, Minnesota"","	47.5888	-93.7749	"47.5888, -93.7749"			
US	Marcell	Minnesota	"""Marcell, Minnesota"","	47.5485	-93.6236	"47.5485, -93.6236"			
US	Max	Minnesota	"""Max, Minnesota"","	47.6618	-94.0156	"47.6618, -94.0156"			
US	Squaw Lake	Minnesota	"""Squaw Lake, Minnesota"","	47.6362	-94.1475	"47.6362, -94.1475"			
US	Wirt	Minnesota	"""Wirt, Minnesota"","	47.7462	-93.963	"47.7462, -93.963"			
US	Amiret	Minnesota	"""Amiret, Minnesota"","	44.3259	-95.7169	"44.3259, -95.7169"			
US	Heron Lake	Minnesota	"""Heron Lake, Minnesota"","	43.7979	-95.3267	"43.7979, -95.3267"			
US	Lakefield	Minnesota	"""Lakefield, Minnesota"","	43.6545	-95.1848	"43.6545, -95.1848"			
US	Okabena	Minnesota	"""Okabena, Minnesota"","	43.723	-95.3381	"43.723, -95.3381"			
US	Ogilvie	Minnesota	"""Ogilvie, Minnesota"","	45.8476	-93.4359	"45.8476, -93.4359"			
US	Willmar	Minnesota	"""Willmar, Minnesota"","	45.1393	-95.0523	"45.1393, -95.0523"			
US	Blomkest	Minnesota	"""Blomkest, Minnesota"","	44.9501	-95.0588	"44.9501, -95.0588"			
US	Hawick	Minnesota	"""Hawick, Minnesota"","	45.3618	-94.8208	"45.3618, -94.8208"			
US	Kandiyohi	Minnesota	"""Kandiyohi, Minnesota"","	45.1426	-94.9183	"45.1426, -94.9183"			
US	Lake Lillian	Minnesota	"""Lake Lillian, Minnesota"","	44.966	-94.9014	"44.966, -94.9014"			
US	Pennock	Minnesota	"""Pennock, Minnesota"","	45.131	-95.1753	"45.131, -95.1753"			
US	Prinsburg	Minnesota	"""Prinsburg, Minnesota"","	44.9371	-95.1865	"44.9371, -95.1865"			
US	Spicer	Minnesota	"""Spicer, Minnesota"","	45.2241	-94.9116	"45.2241, -94.9116"			
US	Sunburg	Minnesota	"""Sunburg, Minnesota"","	45.3583	-95.2049	"45.3583, -95.2049"			
US	Hallock	Minnesota	"""Hallock, Minnesota"","	48.7749	-96.9445	"48.7749, -96.9445"			
US	Halma	Minnesota	"""Halma, Minnesota"","	48.6669	-96.5969	"48.6669, -96.5969"			
US	Karlstad	Minnesota	"""Karlstad, Minnesota"","	48.5916	-96.5511	"48.5916, -96.5511"			
US	Lake Bronson	Minnesota	"""Lake Bronson, Minnesota"","	48.7787	-96.6431	"48.7787, -96.6431"			
US	Noyes	Minnesota	"""Noyes, Minnesota"","	48.7719	-96.8129	"48.7719, -96.8129"			
US	Saint Vincent	Minnesota	"""Saint Vincent, Minnesota"","	48.9458	-97.1703	"48.9458, -97.1703"			
US	Klossner	Minnesota	"""Klossner, Minnesota"","	44.3658	-94.4254	"44.3658, -94.4254"			
US	Big Falls	Minnesota	"""Big Falls, Minnesota"","	48.156	-93.7296	"48.156, -93.7296"			
US	Birchdale	Minnesota	"""Birchdale, Minnesota"","	48.6247	-94.1677	"48.6247, -94.1677"			
US	International Falls	Minnesota	"""International Falls, Minnesota"","	48.5344	-93.1317	"48.5344, -93.1317"			
US	Littlefork	Minnesota	"""Littlefork, Minnesota"","	48.3852	-93.5399	"48.3852, -93.5399"			
US	Loman	Minnesota	"""Loman, Minnesota"","	48.5164	-93.8407	"48.5164, -93.8407"			
US	Margie	Minnesota	"""Margie, Minnesota"","	48.0904	-93.8292	"48.0904, -93.8292"			
US	Mizpah	Minnesota	"""Mizpah, Minnesota"","	47.9495	-94.1467	"47.9495, -94.1467"			
US	Northome	Minnesota	"""Northome, Minnesota"","	47.844	-94.2043	"47.844, -94.2043"			
US	Ranier	Minnesota	"""Ranier, Minnesota"","	48.6031	-93.2977	"48.6031, -93.2977"			
US	South International Falls	Minnesota	"""South International Falls, Minnesota"","	48.2789	-93.7555	"48.2789, -93.7555"			
US	Boyd	Minnesota	"""Boyd, Minnesota"","	44.8507	-95.9421	"44.8507, -95.9421"			
US	Beaver Bay	Minnesota	"""Beaver Bay, Minnesota"","	47.256	-91.3566	"47.256, -91.3566"			
US	Finland	Minnesota	"""Finland, Minnesota"","	47.4197	-91.2096	"47.4197, -91.2096"			
US	Isabella	Minnesota	"""Isabella, Minnesota"","	47.6604	-91.4989	"47.6604, -91.4989"			
US	Knife River	Minnesota	"""Knife River, Minnesota"","	46.9539	-91.778	"46.9539, -91.778"			
US	Silver Bay	Minnesota	"""Silver Bay, Minnesota"","	47.3585	-91.2205	"47.3585, -91.2205"			
US	Two Harbors	Minnesota	"""Two Harbors, Minnesota"","	47.0394	-91.6783	"47.0394, -91.6783"			
US	Baudette	Minnesota	"""Baudette, Minnesota"","	48.6927	-94.5995	"48.6927, -94.5995"			
US	Angle Inlet	Minnesota	"""Angle Inlet, Minnesota"","	48.8752	-94.8857	"48.8752, -94.8857"			
US	Oak Island	Minnesota	"""Oak Island, Minnesota"","	49.3135	-94.8492	"49.3135, -94.8492"			
US	Elysian	Minnesota	"""Elysian, Minnesota"","	44.2231	-93.6965	"44.2231, -93.6965"			
US	Kasota	Minnesota	"""Kasota, Minnesota"","	44.2842	-93.9453	"44.2842, -93.9453"			
US	Kilkenny	Minnesota	"""Kilkenny, Minnesota"","	44.3185	-93.5164	"44.3185, -93.5164"			
US	Le Center	Minnesota	"""Le Center, Minnesota"","	44.3853	-93.7214	"44.3853, -93.7214"			
US	Le Sueur	Minnesota	"""Le Sueur, Minnesota"","	44.4582	-93.8856	"44.4582, -93.8856"			
US	New Prague	Minnesota	"""New Prague, Minnesota"","	44.5402	-93.5805	"44.5402, -93.5805"			
US	Lake Benton	Minnesota	"""Lake Benton, Minnesota"","	44.2782	-96.291	"44.2782, -96.291"			
US	Verdi	Minnesota	"""Verdi, Minnesota"","	44.2405	-96.3829	"44.2405, -96.3829"			
US	Balaton	Minnesota	"""Balaton, Minnesota"","	44.2253	-95.8838	"44.2253, -95.8838"			
US	Garvin	Minnesota	"""Garvin, Minnesota"","	44.2293	-95.7672	"44.2293, -95.7672"			
US	Lynd	Minnesota	"""Lynd, Minnesota"","	44.4032	-95.9233	"44.4032, -95.9233"			
US	Minneota	Minnesota	"""Minneota, Minnesota"","	44.5587	-95.9767	"44.5587, -95.9767"			
US	Brownton	Minnesota	"""Brownton, Minnesota"","	44.7281	-94.3306	"44.7281, -94.3306"			
US	Lester Prairie	Minnesota	"""Lester Prairie, Minnesota"","	44.8739	-94.0551	"44.8739, -94.0551"			
US	Plato	Minnesota	"""Plato, Minnesota"","	44.7657	-94.0506	"44.7657, -94.0506"			
US	Stewart	Minnesota	"""Stewart, Minnesota"","	44.7259	-94.4516	"44.7259, -94.4516"			
US	Bejou	Minnesota	"""Bejou, Minnesota"","	47.4491	-95.9454	"47.4491, -95.9454"			
US	Mahnomen	Minnesota	"""Mahnomen, Minnesota"","	47.3362	-95.8856	"47.3362, -95.8856"			
US	Naytahwaush	Minnesota	"""Naytahwaush, Minnesota"","	47.2601	-95.6283	"47.2601, -95.6283"			
US	Waubun	Minnesota	"""Waubun, Minnesota"","	47.192	-95.8871	"47.192, -95.8871"			
US	Alvarado	Minnesota	"""Alvarado, Minnesota"","	48.202	-96.9915	"48.202, -96.9915"			
US	Gatzke	Minnesota	"""Gatzke, Minnesota"","	48.4104	-95.7903	"48.4104, -95.7903"			
US	Grygla	Minnesota	"""Grygla, Minnesota"","	48.3071	-95.6398	"48.3071, -95.6398"			
US	Newfolden	Minnesota	"""Newfolden, Minnesota"","	48.2894	-96.255	"48.2894, -96.255"			
US	Oslo	Minnesota	"""Oslo, Minnesota"","	48.2066	-97.1163	"48.2066, -97.1163"			
US	Stephen	Minnesota	"""Stephen, Minnesota"","	48.4525	-96.8674	"48.4525, -96.8674"			
US	Strandquist	Minnesota	"""Strandquist, Minnesota"","	48.4526	-96.4723	"48.4526, -96.4723"			
US	Viking	Minnesota	"""Viking, Minnesota"","	48.2349	-96.4749	"48.2349, -96.4749"			
US	Fairmont	Minnesota	"""Fairmont, Minnesota"","	43.6376	-94.451	"43.6376, -94.451"			
US	Northrop	Minnesota	"""Northrop, Minnesota"","	43.7353	-94.4357	"43.7353, -94.4357"			
US	Truman	Minnesota	"""Truman, Minnesota"","	43.82	-94.4319	"43.82, -94.4319"			
US	Ceylon	Minnesota	"""Ceylon, Minnesota"","	43.5382	-94.6149	"43.5382, -94.6149"			
US	Dunnell	Minnesota	"""Dunnell, Minnesota"","	43.5531	-94.7876	"43.5531, -94.7876"			
US	Ormsby	Minnesota	"""Ormsby, Minnesota"","	43.8616	-94.6873	"43.8616, -94.6873"			
US	Sherburn	Minnesota	"""Sherburn, Minnesota"","	43.6611	-94.7269	"43.6611, -94.7269"			
US	Trimont	Minnesota	"""Trimont, Minnesota"","	43.7827	-94.7186	"43.7827, -94.7186"			
US	Dassel	Minnesota	"""Dassel, Minnesota"","	45.1032	-94.3305	"45.1032, -94.3305"			
US	Eden Valley	Minnesota	"""Eden Valley, Minnesota"","	45.302	-94.6039	"45.302, -94.6039"			
US	Cosmos	Minnesota	"""Cosmos, Minnesota"","	44.959	-94.6978	"44.959, -94.6978"			
US	Grove City	Minnesota	"""Grove City, Minnesota"","	45.1532	-94.6878	"45.1532, -94.6878"			
US	Bock	Minnesota	"""Bock, Minnesota"","	45.7845	-93.5522	"45.7845, -93.5522"			
US	Foreston	Minnesota	"""Foreston, Minnesota"","	45.7028	-93.6958	"45.7028, -93.6958"			
US	Isle	Minnesota	"""Isle, Minnesota"","	46.1696	-93.4741	"46.1696, -93.4741"			
